sentimento,empresa,tempo_reclamacao,status,titulo,seguro,sinistro,prestamista,carro,cancelamento,protecao,atendimento,rembolso
Negativo,Bradesco Seguros,4,Não resolvido,INTERNET BANKING DO BRADESCO (NAO) REDUZ VALOR CONTRIBUIÇÃO DO (PGBL),false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,42,Não resolvido,ALTERAÇÃO DE E-MAIL BUROCRÁTICA,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,8,Não resolvido,Ah espera do seguro que não veio,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,15,Não resolvido,Solicitação de Comprovante de Pagamento Inviável de Enviar,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,17,Não resolvido,Falta de Atendimento,false,false,false,false,false,false,true,false
Negativo,Bradesco Seguros,73,Não resolvido,Sinistro Não Resolvido,false,true,false,false,false,false,false,false
Negativo,Bradesco Seguros,3,Não resolvido,PIOR EMPRESA QUE CONHEÇO,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,0,Não resolvido,Um Absurdo o Prazo 15 dias,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,20,Resolvido,Não consigo cancelar um sinistro,false,true,false,false,false,false,false,false
Negativo,Bradesco Seguros,17,Não resolvido,Reembolso fisioterapia,false,false,false,false,false,false,false,true
Negativo,Bradesco Seguros,8,Resolvido,Péssimo serviço e atendimento,false,false,false,false,false,false,true,false
Negativo,Bradesco Seguros,7,Não resolvido,Bradesco Seguros Auto ME ABANDONOU,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,14,Não resolvido,Rede referenciada,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,24,Não resolvido,Reembolso Indevido,false,false,false,false,false,false,false,true
Negativo,Bradesco Seguros,7,Não resolvido,Demora para entrega de serviço após sinistro,false,true,false,false,false,false,false,false
Negativo,Bradesco Seguros,22,Não resolvido,Pensem muito antes de contratar Bradesco Saúde!,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,7,Não resolvido,Autorização para procedimento pendente,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,5,Resolvido,Bradesco saúde não está nem aí para os seus clientes,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,67,Resolvido,SEGURO RESIDENCIAL,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,14,Não resolvido,Bradesco seguros não respeita eus clientes,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,38,Não resolvido,Convênio simplesmente negou meu atendimento,false,false,false,false,false,false,true,false
Negativo,Bradesco Seguros,20,Não resolvido,Seguro caro pago de uma vez cancelei e n quero receber $ na minha conta,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,2,Não resolvido,Sinistro Seguro Auto,true,true,false,false,false,false,false,false
Negativo,Bradesco Seguros,13,Não resolvido,Demora em procedimento,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,42,Resolvido,Atendimento não prestado,false,false,false,false,false,false,true,false
Negativo,Bradesco Seguros,16,Não resolvido,CONTESTAÇÃO AO VALOR REEMBOLSADO,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,55,Não resolvido,Seguro Bradesco cancelado sem aviso,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,12,Não resolvido,Recusa de prévia de reembolso sem motivo,false,false,false,false,false,false,false,true
Negativo,Bradesco Seguros,49,Não resolvido,Reembolso Psicoterapia Não Reembolsado sem explicação,false,false,false,false,false,false,false,true
Negativo,Bradesco Seguros,10,Resolvido,Disse que o meu reembolso iria ser depositado e não depositaram,false,false,false,false,false,false,false,true
Negativo,Bradesco Seguros,28,Não resolvido,Seguro residencial,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,32,Não resolvido,"Bradesco Seguros, nunca mais!!!",true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,21,Não resolvido,Descumprimento de Condições Gerais,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,12,Resolvido,Não Recebi o Reembolso do Serviço de Quincho,false,false,false,false,false,false,false,true
Negativo,Bradesco Seguros,1,Não resolvido,Atendimento péssimo,false,false,false,false,false,false,true,false
Negativo,Bradesco Seguros,70,Não resolvido,Paga cara e não presta,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,11,Não resolvido,"ESSA NÃO É A PRIMEIRA VEZ!!! Meu nome não é Hermes, não conheço nenhum Hermes e não quero mais receber ligações de 30 em 30 minutos me cobrando de algo que não tem relação comigo.",false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,4,Não resolvido,BRADESCO SEGUROS,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,5,Não resolvido,Não querem pagar o reembolso,false,false,false,false,false,false,false,true
Negativo,Bradesco Seguros,28,Não resolvido,Assistência,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,2,Não resolvido,Lucro cessante,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,6,Resolvido,Péssimo serviço,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,21,Não resolvido,Negativa de reembolso / Contato satisfatório IMPOSSÍVEL,false,false,false,false,false,false,false,true
Negativo,Bradesco Seguros,43,Não resolvido,Seguro auto,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,28,Não resolvido,SEGURO DE VIDA,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,57,Não resolvido,Fiz a adesão paguei no cartão,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,11,Não resolvido,Alteracao de dados em cadastro,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,34,Não resolvido,CADASTRO CARTEIRINHA FARMÁCIAS,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,11,Não resolvido,Demora para reembolsar gasto com guincho,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,26,Resolvido,Bradesco não devolve título de capitalização,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,28,Não resolvido,Bradesco seguros não me fornece cópia da apólice,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,35,Resolvido,Seguro auto,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,4,Não resolvido,Ausência de resposta - Necessidade de fornecimento de medicamento,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,14,Resolvido,"Apropriação indébita - cobrança indevida, em duplicidade, nem a ouvidoria resolve. NÃO FAÇAM NEGÓCIO COM ESSA EMPRESA!!!!",false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,49,Resolvido,Seguro de Vida,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,32,Não resolvido,Serviço Indevido,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,10,Não resolvido,Problemas de TI o dia todo,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,7,Resolvido,Previdência Privada Resgate,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,43,Não resolvido,Pessario não coberto pelo convenio,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,41,Não resolvido,"informações erradas, ganancia, avareza,",false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,4,Não resolvido,Seguro Auto - 3 horas para envio de guincho,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,21,Não resolvido,NÃO REEMBOLSO DE EXAMES OFTALMOLÓGICOS (ABERROMETRIA E PENTACAM),false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,35,Não resolvido,Descaso 2,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,16,Não resolvido,Cadê meu informe de rendimentos,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,11,Não resolvido,Resgate do plano previdência sumiu,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,33,Não resolvido,PSOCORRO SEM COBERTURA PARA EXAME COBERTO PELA ANS,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,30,Resolvido,empresa se recusa a trocar meu email de cadastro e me ignora.,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,13,Resolvido,Não fizeram o pagamento do reembolso taxi autorizado devido acionamento.,false,false,false,false,false,false,false,true
Negativo,Bradesco Seguros,32,Não resolvido,Banco Bradesco e venda casada,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,3,Não resolvido,Médica não passou a receita completa,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,33,Resolvido,Apólice cancela e continua caindo pagamento,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,45,Não resolvido,Para-brisa,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,7,Não resolvido,Reembolso Fisioterapia,false,false,false,false,false,false,false,true
Negativo,Bradesco Seguros,26,Não resolvido,Negativa Reparadoras Pós Gastroplastia,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,81,Não resolvido,Cancelaram atendimento após horas de espera,false,false,false,false,false,false,true,false
Negativo,Bradesco Seguros,9,Não resolvido,LUCROS CESSANTES É ENGANAÇÃO. ABSURDO!!! DESRESPEITO TOTAL!!!,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,34,Não resolvido,PERTURBAÇÃO INCESSANTE,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,31,Não resolvido,INDENIZAÇÃO DE SINISTRO RESIDENCIAL,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,3,Não resolvido,Dificuldade de efetuar o cancelamento de seguro residencial,true,false,false,false,true,false,false,false
Negativo,Bradesco Seguros,2,Não resolvido,BRADESCO SAÚDE É [Editado pelo Reclame Aqui]!,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,2,Não resolvido,Seguro Bradesco residencial,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,9,Resolvido,Péssima cobertura de seguro auto,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,3,Não resolvido,Estou sendo [Editado pelo Reclame Aqui] por não me pagaram o que devem,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,41,Não resolvido,Reembolso cirurgia + anestesia + instrumentadora,false,false,false,false,false,false,false,true
Negativo,Bradesco Seguros,17,Não resolvido,Lucros cessantes,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,40,Não resolvido,COBRANÇA INDEVIDA,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,42,Não resolvido,Autorização negada para exame,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,7,Não resolvido,Bradesco seguros auto não socorre,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,73,Não resolvido,"Entrada em sinistro, e no Bradesco disseram que estava inativos",false,true,false,false,false,false,false,false
Negativo,Bradesco Seguros,40,Resolvido,Empresa não cumpre suas obrigações e atendente desliga para não dar satisfação,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,22,Não resolvido,Investimento em previdência proposto por Bradesco resulta em perda maior que 12% em 11 meses,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,5,Não resolvido,Ordem de Pagamento inexistente,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,26,Não resolvido,Negativa de cirurgia reparadora,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,4,Não resolvido,Apólice divergente e cadastro desatualizado.,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,51,Não resolvido,Supressão ilegal de cobertura devidamente contratada,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,40,Não resolvido,5 meses para um reembolso e até hoje não tive resposta,false,false,false,false,false,false,false,true
Negativo,Bradesco Seguros,36,Não resolvido,Seguro prestamista,true,false,true,false,false,false,false,false
Negativo,Bradesco Seguros,7,Resolvido,DIFICULTAM PARA NÃO TE PAGAR.,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,61,Não resolvido,Venda Inapropriada,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,21,Não resolvido,Seguro viagem internacional,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,4,Não resolvido,Reembolso não previsto em contrato,false,false,false,false,false,false,false,true
Negativo,Bradesco Seguros,28,Não resolvido,Não possuem referenciados e não reembolsam praticamente nada!,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,30,Resolvido,Alteração de Senha,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,3,Não resolvido,Credenciamento,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,19,Não resolvido,Não consigo contato,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,21,Não resolvido,Não façam seguro Bradesco. Sem comprometimento!,true,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,29,Não resolvido,Péssimo seguro. Não fazem reembolso. Demoram para atender,true,false,false,false,false,false,false,true
Negativo,Bradesco Seguros,53,Não resolvido,Demora de 6 meses e 20 dias ou 202 dias para conserto de veículo - INACEITÁVEL,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,6,Não resolvido,Impossível cancelar plano de saúde,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,29,Resolvido,Mau atendimento ao cliente no Bradesco Vida e Previdência S/A - Previdência Privada PGBL AT83M,false,false,false,false,false,false,true,false
Negativo,Bradesco Seguros,25,Não resolvido,Burocracia para receber lucros cessantes,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,41,Não resolvido,"Serviços PÉSSIMOS, atendimento HORROROSO!!!",false,false,false,false,false,false,true,false
Negativo,Bradesco Seguros,35,Resolvido,Resgate de Titulo de Capitalização muito demorado,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,18,Resolvido,Plano sempre questiona reembolso,false,false,false,false,false,false,false,true
Negativo,Bradesco Seguros,6,Não resolvido,ESPERANDO O GUINCHO ATÉ 2023,false,false,false,false,false,false,false,false
Negativo,Bradesco Seguros,34,Resolvido,Liberação para procedimento cirurgico,false,false,false,false,false,false,false,false
