row_hash,empresa,titulo,local,data_abertura,data_fechamento,tempo_reclamacao,status,vfn,nota,sentimento
1865272733535101297,Azul Seguros,Azul seguros quer remendar meu carro que está destruído devido a queda de uma arvore de mais de 15 metros de altura,Salvador - BA,2022-06-13,2022-06-20,7,Não resolvido,Não,0,negativo
-3023769184281868226,Azul Seguros,Empresa não disponibiliza a para-brisa ORIGINAL do carro e NEM da mesma marca do carro.,Campina Grande - PB,2022-06-20,2022-06-21,1,Não resolvido,Não,0,negativo
8390445433833643186,Bradesco Seguros,"Apropriação indébita - cobrança indevida, em duplicidade, nem a ouvidoria resolve. NÃO FAÇAM NEGÓCIO COM ESSA EMPRESA!!!!",Osasco - SP,2022-04-29,2022-05-13,14,Resolvido,Não,0,negativo
-553873685903041346,Bradesco Seguros,"ESSA NÃO É A PRIMEIRA VEZ!!! Meu nome não é Hermes, não conheço nenhum Hermes e não quero mais receber ligações de 30 em 30 minutos me cobrando de algo que não tem relação comigo.",São Paulo - SP,2022-05-12,2022-05-23,11,Não resolvido,Não,0,negativo
489735575220613659,Bradesco Seguros,Não fizeram o pagamento do reembolso taxi autorizado devido acionamento.,Mossoró - RN,2022-05-02,2022-05-15,13,Resolvido,Não,0,negativo
2914480283340271904,MAPFRE Seguros,Assistencia 24 horas desqualificada - Mapfre terceiriza e não acompanha o serviço,Rio de Janeiro - RJ,2022-04-28,2022-05-05,7,Resolvido,Não,0,negativo
-3416009027746229223,Zurich Brasil Seguros,"QUERO PAGAR MEU SEGURO À VISTA, DE ACORDO COM A PROPOSTA ENVIADA, E ESTÃO ME IMPEDINDO, FORÇANDO O PAGAMENTO PARCELADO COM JUROS.",Varginha - MG,2022-06-23,2022-06-29,6,Não resolvido,Não,0,negativo
355516649849230047,Bradesco Seguros,Demora de 6 meses e 20 dias ou 202 dias para conserto de veículo - INACEITÁVEL,Brasília - DF,2022-05-20,2022-07-12,53,Não resolvido,Não,0,negativo
8128934604788132325,MAPFRE Seguros,"Carro não totalmente concertado devido a vistoria da seguradora. Péssimo atendimento, enganadores.",Joinville - SC,2022-03-30,2022-04-07,8,Não resolvido,Não,0,negativo
255163095452528793,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.","NÃO RECOMENDO Burocracia, demora, ausência de serviços e Erros em Idenização Seguro Auto",Recife - PE,2022-04-05,2022-04-22,17,Não resolvido,Não,0,negativo
-2942750459890664526,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Pagando um seguro auto que simplesmente não me atendeu quanto eu precisei !,Goianésia - GO,2022-05-19,2022-06-09,21,Não resolvido,Não,0,negativo
7424834922650929595,Tokio Marine Seguradora,"Atraso da seguradora para vistoria, para entrega de peças, pra tudo",Uberaba - MG,2022-05-13,2022-05-25,12,Não resolvido,Não,0,negativo
8756450975098279246,Zurich Brasil Seguros,EMPRESA NÃO SOLUCIONA O PROBLEMA E MOSTRA LAUDO QUE NÃO RETRATA A REALIDADE,Cariacica - ES,2022-04-20,2022-05-31,41,Não resolvido,Não,0,negativo
7165177656025856424,Bradesco Seguros,Não compre Seguro de viagem com Bradesco - Não irá conseguir cancelar e receber o reembolso,Curitiba - PR,2022-04-12,2022-05-17,35,Não resolvido,Não,0,negativo
5046250558669744538,MAPFRE Seguros,Seguro descoberto há mais de 20 dias por falta de atualização do meu CEP na apólice.,Brasília - DF,2022-03-29,2022-04-04,6,Não resolvido,Não,0,negativo
-6507982233085143198,Tokio Marine Seguradora,"Clientes da Tokio LEIAM, assim vocês podem mudar de seguradora logo",São Paulo - SP,2022-04-26,2022-05-13,17,Resolvido,Não,0,negativo
-8477996520569813461,Tokio Marine Seguradora,Perito Nunca Comparece À Concessionária Para Avaliação Do Sinistro,Belo Horizonte - MG,2022-04-20,2022-05-25,35,Resolvido,Não,0,negativo
-1858321725460669218,AIG Seguros Brasil,Problemas com pagto com Visa Beneficios - Seguro proteção de preços cartão - Axa seguradora,Rio de Janeiro - RJ,2022-04-19,2022-05-08,19,Não resolvido,Não,0,negativo
-4055135287151288256,Bradesco Seguros,"Bradesco Seguro se recusando a cumprir o contrato de cobertura de faróis, lanterna e retrovisores - PÉSSIMO SEGURO",São Paulo - SP,2022-04-25,2022-06-27,63,Não resolvido,Não,0,negativo
-7275515256431589469,Tokio Marine Seguradora,NEGARAM A SUBSTITUIÇÃO DO RETROVISOR MESMO TEMDO COBERTURA COMPLETA,Belo Horizonte - MG,2022-06-07,2022-06-24,17,Não resolvido,Não,0,negativo
-6490684244136856532,Bradesco Seguros,Empresa não cumpre suas obrigações e atendente desliga para não dar satisfação,Niterói - RJ,2022-04-20,2022-05-30,40,Resolvido,Não,0,negativo
7798729063426773874,Bradesco Seguros,Investimento em previdência proposto por Bradesco resulta em perda maior que 12% em 11 meses,Santana de Parnaíba - SP,2022-05-16,2022-06-07,22,Não resolvido,Não,0,negativo
4318476555993555450,AIG Seguros Brasil,SEGURO SEM ASSISTÊNCIA NO EXTERIOR E NEGAM RESSARCIMENTO DAS DESPEAS MESMO APÓS 5 MESES,Florianópolis - SC,2022-05-26,2022-06-06,11,Não resolvido,Não,0,negativo
-3711684315830410315,Tokio Marine Seguradora,Seguradora não cobre o produto contratado: total descaso com o cliente,Campinas - SP,2022-05-16,2022-06-02,17,Não resolvido,Não,0,negativo
8044969385961280018,Tokio Marine Seguradora,Bom dia! Foi agendado dois reboques para meu veículo e não me atenderam.,Belo Horizonte - MG,2022-04-12,2022-04-25,13,Não resolvido,Não,0,negativo
-7178997931648033663,Tokio Marine Seguradora,Não contrate Tokio Marine - Não tem Prestador - Guincho demora mais de 3 horas,São Paulo - SP,2022-04-06,2022-04-19,13,Não resolvido,Não,0,negativo
7163535056554250574,Tokio Marine Seguradora,Mais de 30 minutos após ligar na assistência 24 hrs nem sequer começaram a procurar prestadores,Uberaba - MG,2022-05-16,2022-05-31,15,Não resolvido,Não,0,negativo
1408030695408827731,Tokio Marine Seguradora,"Não atendem na hora de emergência, autoriza pedir particular e não reembolsam",Uberaba - MG,2022-04-26,2022-05-04,8,Resolvido,Não,0,negativo
-2603456008188386705,Tokio Marine Seguradora,Seguradora emite demonstrativo dizendo que pagou o valor do sinistro e não recebi 1 real,Porto Alegre - RS,2022-04-20,2022-05-31,41,Resolvido,Não,0,negativo
4106869467882042697,Tokio Marine Seguradora,Divergência de informações influência no andamento do sinistro gerando danos,Recife - PE,2022-06-22,2022-06-29,7,Não resolvido,Não,0,negativo
1949744532191267293,Tokio Marine Seguradora,PAGO O SEGURO PARA PROTEGER MEU PATRIMÔNIO E O PRESTADOR SE SERVIÇO DANIFICA O VEÍCULO,Rio de Janeiro - RJ,2022-04-09,2022-05-14,35,Não resolvido,Não,0,negativo
7302718031432797978,Tokio Marine Seguradora,Tecnico enviado pela Tokio Marine queimou minha geladeira e não consigo resolver o problema.,Mogi das Cruzes - SP,2022-04-25,2022-05-28,33,Não resolvido,Não,0,negativo
-8814992267479277347,Tokio Marine Seguradora,Veículo considerado perda total porém seguradora está demorando pra pagar o valor.,Florianópolis - SC,2022-05-12,2022-06-22,41,Não resolvido,Não,0,negativo
-5832261694949208790,HDI Seguros,PALHAÇADA,Mairiporã - SP,2022-05-24,2022-06-07,14,Resolvido,Não,1,negativo
-1109472697343650210,Porto Seguro,Carro Fácil,São Caetano do Sul - SP,2022-06-09,2022-06-23,14,Resolvido,Não,1,negativo
-2485900180410895842,Porto Seguro,Seguro auto,Mogi das Cruzes - SP,2022-05-09,2022-05-31,22,Não resolvido,Não,1,negativo
4004724948077157794,HDI Seguros,HDI nunca mais,Araputanga - MT,2022-04-23,2022-05-03,10,Resolvido,Não,1,negativo
-1227386598090682796,HDI Seguros,Falta de boleto,Rio de Janeiro - RJ,2022-04-13,2022-05-10,27,Resolvido,Sim,1,negativo
-2263225262783088496,HDI Seguros,Não dão retorno,Campinas - SP,2022-06-05,2022-06-30,25,Não resolvido,Não,1,negativo
-3735164238755876513,Youse Seguros,Seguro recusado,Duque de Caxias - RJ,2022-06-21,2022-06-22,1,Resolvido,Não,1,negativo
-2953997143409275398,Porto Seguro,cobrança indevida,São Paulo - SP,2022-04-26,2022-05-03,7,Resolvido,Não,1,negativo
4487514625164910506,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Socorro Guincho,Campinas - SP,2022-03-31,2022-05-16,46,Resolvido,Não,1,negativo
5453557615375323335,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Cobranca indevida,Santo André - SP,2022-04-29,2022-05-20,21,Resolvido,Não,1,negativo
-7312420350186418111,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Sinistro não pago,São Paulo - SP,2022-04-30,2022-06-22,53,Não resolvido,Não,1,negativo
-7630552707910316757,Youse Seguros,Propaganda enganosa,Curitiba - PR,2022-04-26,2022-05-25,29,Não resolvido,Não,1,negativo
7413188546721566229,Azul Seguros,Pendência no Sinistro,Brasília - DF,2022-06-01,2022-06-10,9,Não resolvido,Não,1,negativo
-6520553113265412522,HDI Seguros,Descaso com o segurado,Rio de Janeiro - RJ,2022-06-19,2022-06-23,4,Não resolvido,Não,1,negativo
-3778028478949438094,Porto Seguro,Sinistro do meu carro,São Paulo - SP,2022-05-25,2022-05-30,5,Não resolvido,Não,1,negativo
5331143190706783993,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Informações errada,Campinas - SP,2022-06-12,2022-06-16,4,Não resolvido,Não,1,negativo
-4008284676105019853,Porto Seguro,Arriogancia esta no AR,São Paulo - SP,2022-05-01,2022-05-03,2,Não resolvido,Não,1,negativo
-5310910247914160936,Porto Seguro,Sem produto e sem estorno!,Campo Grande - MS,2022-03-30,2022-04-07,8,Resolvido,Não,1,negativo
7586595411222013921,Zurich Brasil Seguros,Recebimento de sinistro,Maricá - RJ,2022-04-08,2022-05-16,38,Resolvido,Não,1,negativo
8985883711434416270,Bradesco Seguros,Não reembolsa o reboque,Rio de Janeiro - RJ,2022-05-17,2022-05-25,8,Resolvido,Não,1,negativo
1661792847172327771,MAPFRE Seguros,MAPFRE SEGUROS GERAIS S.A,Palhoça - SC,2022-04-22,2022-06-03,42,Resolvido,Sim,1,negativo
2016512268797192952,Porto Seguro,Porto não cumpre agendamento,São Paulo - SP,2022-05-12,2022-05-20,8,Resolvido,Não,1,negativo
8358827145131331999,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Não resolução de sinistro,Amparo - SP,2022-04-28,2022-06-13,46,Resolvido,Não,1,negativo
-4346271688451615036,Bradesco Seguros,Carência para ressonância!!!!,Brasília - DF,2022-05-18,2022-06-13,26,Não resolvido,Não,1,negativo
-8317819202626238573,HDI Seguros,falta de respeito com o cliente,Mamborê - PR,2022-03-30,2022-05-02,33,Resolvido,Sim,1,negativo
7070124336067365696,HDI Seguros,Não tem resposta para o sinistro,São Paulo - SP,2022-03-28,2022-04-07,10,Resolvido,Não,1,negativo
4130485588233157983,Porto Seguro,Tech fácil decepcionado com vcs,São José dos Campos - SP,2022-05-16,2022-05-24,8,Não resolvido,Não,1,negativo
-1431175534101480085,Bradesco Seguros,ESPERANDO O GUINCHO ATÉ 2023,São Paulo - SP,2022-05-04,2022-05-10,6,Não resolvido,Não,1,negativo
-8753074793059799382,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Não quero renovar com Allianz,Campinas - SP,2022-05-12,2022-05-17,5,Resolvido,Não,1,negativo
7066576981058923593,Tokio Marine Seguradora,Sinistro sem resposta,Santa Maria - RS,2022-04-15,2022-04-27,12,Não resolvido,Não,1,negativo
4015300098117534685,HDI Seguros,Falta de Respeito com o Assegurado.,São Paulo - SP,2022-03-28,2022-06-09,73,Resolvido,Não,1,negativo
434562091409790551,Bradesco Seguros,Seguro saúde COM seguro viagem,São Paulo - SP,2022-07-04,2022-07-08,4,Não resolvido,Não,1,negativo
6269379601664635129,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Atraso no fornecimento de peças,Mairinque - SP,2022-04-22,2022-05-02,10,Não resolvido,Não,1,negativo
5103354087927146526,Youse Seguros,COBRAM POR SERVIÇOS NÃO PRESTADOS,Piumhi - MG,2022-06-18,2022-06-24,6,Não resolvido,Não,1,negativo
2038300200714426904,Azul Seguros,DESCASO RELACIONADO A CARRO RESERVA,Ibaiti - PR,2022-04-29,2022-05-18,19,Não resolvido,Não,1,negativo
-6229582916569626442,Bradesco Seguros,Plano sempre questiona reembolso,Tucuruí - PA,2022-04-24,2022-05-12,18,Resolvido,Não,1,negativo
-7493985365863361774,MAPFRE Seguros,Seguro de rompimento de tubulações,Caxias do Sul - RS,2022-06-16,2022-06-27,11,Não resolvido,Não,1,negativo
5327967082327060429,Azul Seguros,Burocracia para Liberação de Sinistro,São Leopoldo - RS,2022-05-23,2022-06-03,11,Não resolvido,Não,1,negativo
-788684273050914276,Bradesco Seguros,Impossível cancelar plano de saúde,Joinville - SC,2022-05-02,2022-05-08,6,Não resolvido,Não,1,negativo
-6812526322705555287,MAPFRE Seguros,Péssimo atendimento Assistência 24hs,Itu - SP,2022-04-13,2022-04-19,6,Não resolvido,Não,1,negativo
7318943848426824280,Bradesco Seguros,Veículo adquirido através de leilão,Lauro de Freitas - BA,2022-06-15,2022-06-23,8,Resolvido,Não,1,negativo
-8915245800615879393,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Assistência residencial não atendida,Rio de Janeiro - RJ,2022-05-09,2022-05-13,4,Não resolvido,Não,1,negativo
-7046862762958078619,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.","descaso, atraso, qualidade atendimento",Niterói - RJ,2022-04-19,2022-06-02,44,Resolvido,Sim,1,negativo
-4211109075092760278,Bradesco Seguros,Falta de interesse em ser resolutivo,Belo Horizonte - MG,2022-06-24,2022-06-27,3,Não resolvido,Não,1,negativo
7250740778752261213,Porto Seguro,FURTO DE RETROVISSORES / NÃO RESSARCIMENTO,Belo Horizonte - MG,2022-06-08,2022-06-14,6,Não resolvido,Não,1,negativo
1321202106127121182,Tokio Marine Seguradora,Enrolação analise de sinistro,Brasília - DF,2022-05-27,2022-06-01,5,Não resolvido,Não,1,negativo
8084146890492046427,Azul Seguros,AZUL SEGUROS É A PIOR SEGURADORA DO MUNDO!,Jaboatão dos Guararapes - PE,2022-04-07,2022-05-02,25,Não resolvido,Não,1,negativo
8489067463413797642,Bradesco Seguros,Liberação para procedimento cirurgico,São Paulo - SP,2022-06-10,2022-07-14,34,Resolvido,Sim,1,negativo
1972307489633704623,Porto Seguro,Assinatura smartphone na Porto Tech Fácil,Osasco - SP,2022-05-19,2022-06-15,27,Não resolvido,Não,1,negativo
-8358477892096547484,Azul Seguros,Abertura de sinistro e demora na conclusão,Salvador - BA,2022-05-19,2022-06-23,35,Não resolvido,Não,1,negativo
-3699791280009590548,Azul Seguros,"Demora em autorização, descaso com segurado",Novo Hamburgo - RS,2022-05-16,2022-05-23,7,Não resolvido,Não,1,negativo
4541552515322245153,Azul Seguros,Se recusam a fazer a vistoria complementar.,São Paulo - SP,2022-03-30,2022-06-09,71,Resolvido,Não,1,negativo
-6154395633395462826,HDI Seguros,Cliente Da da seguradora bateu no meu carro,Mandaguaçu - PR,2022-06-02,2022-06-10,8,Resolvido,Não,1,negativo
1149990185017698193,HDI Seguros,HDI Seguros - Não tem respeito pelos clientes,Jatobá - PE,2022-06-30,2022-07-01,1,Não resolvido,Não,1,negativo
-1018147513860738265,Zurich Brasil Seguros,Falta de atendimento de seguro estendido,Manaus - AM,2022-06-06,2022-06-15,9,Não resolvido,Não,1,negativo
8733874027219597480,Bradesco Seguros,"Serviços PÉSSIMOS, atendimento HORROROSO!!!",São Paulo - SP,2022-04-28,2022-06-08,41,Não resolvido,Não,1,negativo
8653230543860560472,HDI Seguros,"Serviço de MÁ QUALIDADE, DESCASO COM SEGURADO!!",Campo Belo - MG,2022-05-27,2022-06-28,32,Não resolvido,Não,1,negativo
3733901921250219743,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Demora na vistoria e descaso do problema.,São Gotardo - MG,2022-04-02,2022-05-09,37,Não resolvido,Não,1,negativo
-3367490776095012689,Bradesco Seguros,Burocracia para receber lucros cessantes,São Paulo - SP,2022-04-28,2022-05-23,25,Não resolvido,Não,1,negativo
-2393119563904684998,MAPFRE Seguros,Na contrate seguro auto do Banco do Brasil,Porto Alegre - RS,2022-04-18,2022-05-23,35,Não resolvido,Não,1,negativo
1817659023151926583,Azul Seguros,Azul seguros descaso com cliente serviço ruim,São Paulo - SP,2022-05-02,2022-05-03,1,Não resolvido,Não,1,negativo
596035731205230047,MAPFRE Seguros,Dificuldade de abrir reclamação na ouvidoria,Ribeirão Preto - SP,2022-04-26,2022-05-10,14,Não resolvido,Não,1,negativo
7887875979024105005,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",RESTRIÇÃO TÉCNICA PARA O SEGURADO (CODE 3000),Ivoti - RS,2022-04-05,2022-05-10,35,Não resolvido,Não,1,negativo
1917807527486859953,Tokio Marine Seguradora,FALTA DE COMPROMISSO COM O CONSUMIDOR,Ibirité - MG,2022-05-25,2022-06-02,8,Não resolvido,Não,1,negativo
5503340768683470396,Bradesco Seguros,APLICATIVO CANCELANDO AS CONSULTAS SEM AVISAR,São Paulo - SP,2022-06-30,2022-07-12,12,Não resolvido,Não,1,negativo
-7072578771823888781,Bradesco Seguros,CONTINUA PENDENTE A RESOLUÇÃO DO MEU PROBLEMA,Sorocaba - SP,2022-06-03,2022-06-24,21,Resolvido,Não,1,negativo
-1889505606040483248,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Demora para resolver o sinistro do meu veículo,Nova Iguaçu - RJ,2022-05-18,2022-06-13,26,Não resolvido,Não,1,negativo
-2988412019977947383,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Não estão respondendo solicitação de reembolso,Campinas - SP,2022-04-03,2022-05-04,31,Resolvido,Não,1,negativo
8368122959552642703,Azul Seguros,"Carro abandonado da oficina, seguradoda não faz nada",São Paulo - SP,2022-04-25,2022-05-30,35,Não resolvido,Não,1,negativo
-9064198483885536217,Bradesco Seguros,falecimento e cobrança do seguro saude indevido,São Paulo - SP,2022-05-17,2022-06-07,21,Resolvido,Não,1,negativo
4505006448653248820,Tokio Marine Seguradora,SEGURADORA MENTE PARA NÃO PAGAR SINISTRO,Rio de Janeiro - RJ,2022-03-30,2022-05-10,41,Não resolvido,Não,1,negativo
3110286373059494317,Bradesco Seguros,Resgate de Titulo de Capitalização muito demorado,Brasília - DF,2022-04-20,2022-05-25,35,Resolvido,Não,1,negativo
-3466257990083789407,Porto Seguro,Cobrança Avaria Indevida - Vistoria Entrega Carro Fácil,Santo André - SP,2022-05-03,2022-05-11,8,Resolvido,Não,1,negativo
-6333204339777708934,Bradesco Seguros,Dinheiro meu com o bradesco e dificil de conseguir,São Paulo - SP,2022-07-08,2022-07-14,6,Resolvido,Não,1,negativo
-4397033936082088031,MAPFRE Seguros,Péssimo atendimento e falta de respeito com terceiro,Barueri - SP,2022-04-03,2022-05-09,36,Resolvido,Não,1,negativo
-8623311829571424590,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Aguardando quase 3 meses para arrumar um para-choque,Jundiaí - SP,2022-04-07,2022-05-29,52,Não resolvido,Não,1,negativo
1435194186487767710,AIG Seguros Brasil,Meu seguro proteção de preço está 2 meses atrasado,Cascavel - CE,2022-04-03,2022-04-24,21,Não resolvido,Não,1,negativo
482619579473704831,Azul Seguros,AZUL SEGUROS NÃO CMPRE COM SUAS OBRIGAÇÕES COM TERCEIROS.,Guarulhos - SP,2022-04-26,2022-05-29,33,Resolvido,Não,1,negativo
-3577446307578862042,MAPFRE Seguros,Ridículo. Não conseguem fazer vistoria de um Tcross 2022.,Santo André - SP,2022-06-11,2022-06-22,11,Resolvido,Sim,1,negativo
